resource,dataset,name,label,collection event.resource,collection event.name,since version,until version,format,unit,references.dataset,references.name,mandatory,description,order,example values,keywords,vocabularies,notes
LifeCycle_CDM,core,prepreg_alc_unit,Maternal pre-pregnancy alcohol intake (units),,,1.0.0,,categorical,,,,,"Units of alcohol mother drank on average per week before pregnancy

Alcohol consumption before pregnancy includes ≥ 14 units per week. During pregnancy this category is not included. 

See Strandberg-Larsen et al 2017 Eur J Epidemiol (https://doi.org/10.1007/s10654-017-0323-2) for conversion from days to weeks.

Non-drinkers categorised as 0 - never drinking alcohol",,,Maternal alcohol intake,,
LifeCycle_CDM,core,pm25ni_t1,pm25ni value (extrapolated back in time using ratio method) at first trimester,,,1.0.0,,continuous,nanograms_per_cubic_meter,,,,using the same source for all the cohorts (ESCAPE LUR MODELS),,,pm25ni,,
LifeCycle_CDM,core,pm25si_preg,pm25si value (extrapolated back in time using ratio method) at pregnancy,,,1.0.0,,continuous,nanograms_per_cubic_meter,,,,using the same source for all the cohorts (ESCAPE LUR MODELS),,,pm25si,,
LifeCycle_CDM,core,pm25cu_0,pm25cu value (extrapolated back in time using ratio method) at birth,,,1.0.0,,continuous,nanograms_per_cubic_meter,,,,using the same source for all the cohorts (ESCAPE LUR MODELS),,,pm25cu,,
LifeCycle_CDM,core,reledu_fa,Father’s educational selectivity,,,1.0.0,,integer,,,,,Percentile position in the country of birth’s educational attainment distribution of men born in the same year (form 0 – least negatively selected to 100 – most positively selected),,,Paternal education (core),,
LifeCycle_CDM,core,pm25si_t1,pm25si value (extrapolated back in time using ratio method) at first trimester,,,1.0.0,,continuous,nanograms_per_cubic_meter,,,,using the same source for all the cohorts (ESCAPE LUR MODELS),,,pm25si,,
LifeCycle_CDM,core,potat_sch,Potatoes in school-age children (5-8 years),,,1.0.0,,continuous,servings_per_day,,,,,,,Food groups (School),,
LifeCycle_CDM,core,prepreg_an,Maternal history of anorexia nervosa,,,1.0.0,,binary,,,,,"Ideally AN should be present/ diagnosed before the index pregnancy, independently of whether it is active or not during the index pregnancy, and should include registry-based diagnoses or maternally-reported doctor-diagnosed AN. If both sources of information are available, consider registry-based AN.
Partial harmonization includes:
- Standardized questionnaires/criteria that refer to the pre-pregnancy period; 
- Maternal report of the history of AN with no specification on whether it is doctor-diagnosed or not;
- Maternal report of the history of AN if no data on the period of the onset is available.
Please specify how this variable was created, and whether AN was assessed through medical records or self-reported.",,,Anorexia nervosa,,
LifeCycle_CDM,core,pmcoarse_t1,pmcoarse average value (extrapolated back in time using ratio method) during first trimester,,,1.0.0,,continuous,micrograms_per_cubic_meter,,,,"using ESCAPE LUR models except for ALSPAC, DNBC, EDEN NANCY, EDEN POITIERS, INMA GUIPUZCOA, INMA VALENCIA, NINFEA FIRENZE, PICCOLIPIÙ FIRENZE, that has been used ELAPSE models",,,pmcoarse,,
LifeCycle_CDM,core,procmeat_sch,Processed meat in school-age children (5-8 years),,,1.0.0,,continuous,servings_per_day,,,,,,,Food groups (School),,
LifeCycle_CDM,core,preg_psych,Maternal psychiatric disorders during pregnancy,,,1.0.0,,binary,,,,,"Any type of maternal psychiatric disorder during pregnancy (reported or diagnosed)

If there are no details of any psychiatric disorder but there are details of, for example, depression and anxiety, these can be included as ""any"" psychiatric disorder; this will then be only partial harmonisation.",,,Any psychiatric disorder,,
LifeCycle_CDM,core,solid_food,Solid fod introduction,,,1.0.0,,continuous,month,,,,"Age of the child when solid food was introduced

Upper limit of 6 months; durations greater than 6 months assigned the value 6 months",,,Solid food introduction,,
LifeCycle_CDM,core,preg_an,Maternal anorexia nervosa active during the index pregnancy,,,1.0.0,,binary,,,,,"Maternal anorexia nervosa (AN) should be active during the index pregnancy and should include registry-based diagnoses or maternally-reported doctor-diagnosed AN active during the index pregnancy. If both sources of information are available, consider registry-based AN. If multiple assessments during pregnancy were performed, consider the earliest one.
Partial harmonization includes:
- Standardized questionnaires/criteria that refer to the pregnancy period;
- Maternal report of AN active during pregnancy with no specification on whether it is doctor-diagnosed or not.
Please specify how this variable was created, and whether AN was assessed through medical records or self-reported.",,,Anorexia nervosa,,
LifeCycle_CDM,core,smk_p,Paternal smoking during pregnancy (any),,,1.0.0,,binary,,,,,Indicates whether the father smoked during pregnancy,,,Paternal smoking,,
LifeCycle_CDM,core,region_fa,Father’s world region of birth,,,1.0.0,,categorical,,,,,,,,Paternal country of birth,,
LifeCycle_CDM,core,preg_plan,Planned pregnancy,,,1.0.0,,binary,,,,,"Whether the pregnancy was planned or not planned.

Partly planned includes cases where the mother has stopped using contraceptives in order to become pregnant",,,Planned pregnancy,,
LifeCycle_CDM,core,pm25fe_preg,pm25fe value (extrapolated back in time using ratio method) at pregnancy,,,1.0.0,,continuous,nanograms_per_cubic_meter,,,,using the same source for all the cohorts (ESCAPE LUR MODELS),,,pm25fe,,
LifeCycle_CDM,core,satfat_pgn,Saturated Fats intake during pregnancy,,,1.0.0,,continuous,percent_total_food,,,,,,,Nutrients (M),,
LifeCycle_CDM,core,pm25si_0,pm25si value (extrapolated back in time using ratio method) at birth,,,1.0.0,,continuous,nanograms_per_cubic_meter,,,,using the same source for all the cohorts (ESCAPE LUR MODELS),,,pm25si,,
LifeCycle_CDM,core,satfat_psc,Saturated Fats intake in preschool age (2-4 years),,,1.0.0,,continuous,percent_total_food,,,,,,,Nutrients (Preschool),,
LifeCycle_CDM,core,sav_psc,Savory biscuits and crisps in preschool age (2-4 years),,,1.0.0,,continuous,percent_total_food,,,,,,,Food groups (Preschool),,
LifeCycle_CDM,core,preg_alc_unit,Maternal alcohol intake in pregnancy (units),,,1.0.0,,categorical,week,,,,"Units of alcohol mother drank on average per week during pregnancy

For converting from days to weeks apply the following rule: one drink per day corresponds to 7–13 drinks weekly, two drinks per day to 14–20 drinks weekly, etc. 

Non-drinkers categorised under 0 - not drinking alcohol",,,Maternal alcohol intake,,
LifeCycle_CDM,core,pm25s_preg,pm25s value (extrapolated back in time using ratio method) at pregnancy,,,1.0.0,,continuous,nanograms_per_cubic_meter,,,,using the same source for all the cohorts (ESCAPE LUR MODELS),,,pm25s,,
LifeCycle_CDM,core,redmeat_pgn,Red meat  during pregnancy,,,1.0.0,,continuous,servings_per_day,,,,Based on Eurocode 2 Food Coding System,,,Food groups (M),,
LifeCycle_CDM,core,screenage_psc,Exact age at screen time (tv_psc and screenoth_psc) data collection in years,,,1.0.0,,continuous,year,,,,"When available, we took the questionnaire return date.",,,Preschool screen times,,
LifeCycle_CDM,core,skipbreakf_sch,Skipping Breakfast (5-8 years),,,1.0.0,,continuous,times_per_week,,,,,,,Dietary behavior (School),,
LifeCycle_CDM,core,prepreg_weight_ga,GA of mother when pre-pregnancy weight measured,,,1.0.0,,integer,day,,,,"Gestational age of mother when early pregnancy weight measured if early pregnancy weight is used as a surrogate for pre-pregnancy weight

Missing if prepreg_weight is pre-pregnancy weight (as opposed to early pregnancy weight)",,,Maternal weight,,
LifeCycle_CDM,core,pm25fe_t1,pm25fe value (extrapolated back in time using ratio method) at first trimester,,,1.0.0,,continuous,nanograms_per_cubic_meter,,,,using the same source for all the cohorts (ESCAPE LUR MODELS),,,pm25fe,,
LifeCycle_CDM,core,vldres_preg,percentage of vldres (discontinuous very low density urban fabric) land use within a buffer of 300 m at pregnancy,,,1.0.0,,continuous,percent,,,,using URBANATLAS except for INMA GUIPUZCOA (EUNIS) and MOBA (local layer),,,main_land_use_green_urban,,
LifeCycle_CDM,core,tm_preg,average of mean temperature during pregnancy,,,1.0.0,,continuous,degree_celsius,,,,using local meteorologic stations,,,mean_temperature,,
LifeCycle_CDM,core,uvdec_preg,average of erythemal UV dose during pregnancy,,,1.0.0,,continuous,kilojoules_per_square_meter,,,,"using TEMIS (http://www.temis.nl/index.php), a web-based service to browse and download atmospheric satellite data products (version 2.0 except for MOBA that version 1.0 is used)",,,erythemal_UV_dose,,
LifeCycle_CDM,outcome,wm_eval_0,who the test for measuring working memory was administered/answered by for wm_raw_0,,,1.0.0,,categorical,,,,,“computerized” (value label 4) only applies if the child perform the test with automatic results. Any computerized rating scale or questionnaire does not apply.,,,Working memory,,
LifeCycle_CDM,core,tmax_1,average of maximum temperature during first year (>0 year and <=1 year),,,1.0.0,,continuous,degree_celsius,,,,using local meteorologic stations,,,maximum_temperature,,
LifeCycle_CDM,core,uvddc_1,average of DNA-damage UV dose during first year (>0 year and <=1 year),,,1.0.0,,continuous,kilojoules_per_square_meter,,,,"using TEMIS (http://www.temis.nl/index.php), a web-based service to browse and download atmospheric satellite data products (version 2.0 except for MOBA that version 1.0 is used)",,,DNA_damage_UV_dose,,
LifeCycle_CDM,core,urbgr_0,"percentage of urbgr (green urban areas, sports and leisure facilities) land use within a buffer of 300 m at birth",,,1.0.0,,continuous,percent,,,,using URBANATLAS except for INMA GUIPUZCOA (EUNIS) and MOBA (local layer),,,main_land_use_green_urban,,
LifeCycle_CDM,core,trafmajorload100_0,total traffic load of major roads within a buffer of 100 m at birth,,,1.0.0,,continuous,vehicles_per_day_and_meter,,,,using different local data for each cohort,,,traffic_load_major_roads,,
LifeCycle_CDM,core,totprot_sch,Total Protein intake in school-age children (5-8 years),,,1.0.0,,continuous,gram_per_day,,,,,,,Nutrients (School),,
LifeCycle_CDM,core,vldres_t1,percentage of vldres (discontinuous very low density urban fabric) land use within a buffer of 300 m at first trimester,,,1.0.0,,continuous,percent,,,,using URBANATLAS except for INMA GUIPUZCOA (EUNIS) and MOBA (local layer),,,main_land_use_low_density,,
LifeCycle_CDM,core,transfat_psc,Trans Fats intake in preschool age (2-4 years),,,1.0.0,,continuous,percent_total_food,,,,,,,Nutrients (Preschool),,
LifeCycle_CDM,core,trafnear_preg,traffic density on nearest road at pregnancy,,,1.0.0,,continuous,vehicles_per_day,,,,using different local data for each cohort,,,traffic_density,,
LifeCycle_CDM,core,trafmajorload100_preg,total traffic load of major roads within a buffer of 100 m at pregnancy,,,1.0.0,,continuous,vehicles_per_day_and_meter,,,,using different local data for each cohort,,,traffic_load_major_roads,,
LifeCycle_CDM,core,trafnear_t1,traffic density on nearest road at first trimester,,,1.0.0,,continuous,vehicles_per_day,,,,using different local data for each cohort,,,traffic_density,,
LifeCycle_CDM,outcome,wm_instr_0,Cohort-specific instrument used to measure the working memory for wm_raw_0,,,1.0.0,,categorical,,,,,"For N-Back, use detectability (d')

For N-Back use the load and stimuli with the highest number of repeated measures available during the follow-up.",,,Working memory,,
LifeCycle_CDM,core,trafload100_preg,total traffic load of all roads within a buffer of 100 m at pregnancy,,,1.0.0,,continuous,vehicles_per_day_and_meter,,,,using different local data for each cohort,,,traffic_load_all_roads,,
LifeCycle_CDM,core,uvdvc_1,average of vitamin-d UV dose during first year (>0 year and <=1 year),,,1.0.0,,continuous,kilojoules_per_square_meter,,,,"using TEMIS (http://www.temis.nl/index.php), a web-based service to browse and download atmospheric satellite data products (version 2.0 except for MOBA that version 1.0 is used)",,,vitamin_d_UV_dose,,
LifeCycle_CDM,core,uvddc_preg,average of DNA-damage UV dose during pregnancy,,,1.0.0,,continuous,kilojoules_per_square_meter,,,,"using TEMIS (http://www.temis.nl/index.php), a web-based service to browse and download atmospheric satellite data products (version 2.0 except for MOBA that version 1.0 is used)",,,DNA_damage_UV_dose,,
LifeCycle_CDM,core,urbgr_preg,"percentage of urbgr (green urban areas, sports and leisure facilities) land use within a buffer of 300 m at pregnancy",,,1.0.0,,continuous,percent,,,,using URBANATLAS except for INMA GUIPUZCOA (EUNIS) and MOBA (local layer),,,main_land_use_transports,,
LifeCycle_CDM,core,natgr_t1,percentage of natgr (forests) land use within a buffer of 300 m at first trimester,,,1.0.0,,continuous,percent,,,,using URBANATLAS except for INMA GUIPUZCOA (EUNIS) and MOBA (local layer),,,main_land_use_forests,,
LifeCycle_CDM,core,sleeptage_psc,Exact age at total sleep (sleept_psc) data collection in years,,,1.0.0,,continuous,year,,,,"When available, we took the questionnaire return date.",,,Preschool sleep,,
LifeCycle_CDM,core,preg_cig,Maternal smoking in pregnancy (cigarettes),,,1.0.0,,categorical,,,,,"Average number of cigarettes smoked per day in pregnancy

Cigars, pipes, cheroots should be converted into number of cigarettes (1:3). 1 cigar, pipe, cheroot etc. is equivalent to 3 cigarettes.


Non-smokers categorised under 0 - none",,,Maternal smoking,,
LifeCycle_CDM,core,sleept_psc,"Child’s total sleep duration in h /day, at preschool age",,,1.0.0,,continuous,hours_per_day,,,,Obtained by accounting for daytime (nap) and night time sleep,,,Preschool sleep,,
LifeCycle_CDM,core,prepreg_psych,Maternal pre-pregnancy psychiatric disorders,,,1.0.0,,binary,,,,,"Maternal history of any psychiatric disorder before pregnancy (self-reported or diagnosed)

If there are no details of any psychiatric disorder but there are details of, for example, depression and anxiety, these can be included as ""any"" psychiatric disorder; this will then be only partial harmonisation.",,,Any psychiatric disorder,,
LifeCycle_CDM,core,preg_bn,Maternal bulimia nervosa active during the index pregnancy,,,1.0.0,,binary,,,,,"Maternal bulimia nervosa (BN) should be active during the index pregnancy and should include registry-based diagnoses or maternally-reported doctor-diagnosed BN active during the index pregnancy. If both sources of information are available, consider registry-based BN. If multiple assessments during pregnancy were performed, consider the earliest one.
Partial harmonization includes:
- Standardized questionnaires/criteria that refer to the pregnancy period;
- Maternal report of BN active during pregnancy with no specification on whether it is doctor-diagnosed or not.
Please specify how this variable was created, and whether BN was assessed through medical records or self-reported.",,,Bulimia nervosa,,
